#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1.6913922386651172e+18,15.6665,-3.79454,0.70792,0.985959,-0.0422322,-0.0113289,-0.161164,2.14502,-0.713825,0.0716662,0.0645839,0.0266944,-0.00254153,3.32122,-1.02069,0.00607605
1.691392238773303e+18,15.9199,-3.8819,0.716439,0.986055,-0.0379788,-0.0107151,-0.161672,2.50039,-0.857265,0.0827278,0.0905321,0.0279425,-0.0508926,2.86552,-2.47693,0.401207
1.6913922388817582e+18,16.2072,-3.99715,0.727991,0.984088,-0.0312047,-0.00999053,-0.174634,2.79444,-1.13104,0.113464,0.134778,0.0450104,-0.28908,3.96157,0.44686,-0.0079804
1.6913922389902326e+18,16.5331,-4.12352,0.740071,0.983454,-0.0245438,-0.00986865,-0.179217,3.18293,-1.17842,0.103736,0.101429,0.0055206,-0.0175204,3.28143,-1.3437,-0.00908128
1.6913922390984614e+18,16.8965,-4.26168,0.750158,0.983541,-0.0210814,-0.00897901,-0.179224,3.46641,-1.30208,0.0795608,0.0692917,0.0508525,0.00475211,1.44867,-0.43862,-0.525597
1.6913922392149957e+18,17.3016,-4.41636,0.757571,0.983747,-0.0146181,-0.00482988,-0.178901,3.37865,-1.25328,0.0376678,0.0684251,0.124911,0.0101606,-2.2767,0.642995,-0.374683
1.6913922393233413e+18,17.6544,-4.54917,0.759801,0.98386,-0.0128085,0.00269889,-0.178458,3.05095,-1.16225,-0.00647974,-0.0461498,0.141902,0.00747789,-3.41266,0.96533,-0.275961
1.6913922394316982e+18,17.9677,-4.66823,0.757145,0.983823,-0.0116787,0.0100357,-0.178478,2.67492,-1.00662,-0.0460901,0.0340893,0.117509,-0.00250399,-3.45606,1.53504,-0.176853
1.691392239540165e+18,18.2386,-4.77077,0.751813,0.983755,-0.00929623,0.0146993,-0.178671,2.30113,-0.866366,-0.0585719,0.00590101,0.0648473,-0.00178023,-3.38645,1.11167,-0.0564775
1.6913922396483958e+18,18.4689,-4.85785,0.745468,0.983705,-0.00946878,0.0171013,-0.178724,1.95414,-0.7496,-0.060937,-0.0272256,0.0241694,0.000526937,-3.03247,1.0365,0.0289891
1.6913922397651195e+18,18.677,-4.93694,0.738658,0.98368,-0.0105963,0.0181692,-0.178694,1.62833,-0.622436,-0.0605836,0.00226195,0.00918626,-0.000503109,-2.59939,1.23172,-0.107199
1.6913922398733821e+18,18.8377,-4.99854,0.732117,0.983629,-0.00960234,0.0185234,-0.178994,1.35715,-0.53046,-0.0579537,0.02161,0.0101884,-0.0347471,-2.66718,-0.0699944,0.104602
1.6913922399817382e+18,18.9683,-5.05766,0.726615,0.98218,-0.00860053,0.0188334,-0.186799,1.07157,-0.554361,-0.046853,0.0106865,0.0148276,-0.230766,-2.60042,-0.210369,0.0337249
1.6913922400900483e+18,19.0705,-5.11701,0.722027,0.979081,-0.00862991,0.0197128,-0.202329,0.829938,-0.539728,-0.0387261,-0.00173735,0.0207321,-0.308541,-1.67764,0.631995,0.0760025
1.6913922401984312e+18,19.152,-5.1705,0.718315,0.975865,-0.00881233,0.0206533,-0.217216,0.670639,-0.469202,-0.0308782,-0.00145279,0.0187081,-0.25746,-1.32452,0.647909,0.0624827
1.691392240315041e+18,19.2225,-5.21996,0.715193,0.972827,-0.00893687,0.0215088,-0.230357,0.533275,-0.396868,-0.0237057,-0.000318535,0.0152154,-0.209596,-1.05456,0.598843,0.0636034
1.6913922404235569e+18,19.275,-5.25885,0.712943,0.970401,-0.00899821,0.0221484,-0.240314,0.430563,-0.335822,-0.0186517,0.000230195,0.0125844,-0.172536,-0.856405,0.540815,0.0467516
1.6913922405319268e+18,19.3173,-5.29161,0.711169,0.968331,-0.00902195,0.0226596,-0.248476,0.346859,-0.281265,-0.0147221,0.000405123,0.0102183,-0.141338,-0.7046,0.473807,0.0375179
1.6913922406484083e+18,19.3536,-5.32074,0.709676,0.966453,-0.00904006,0.0230975,-0.255644,0.261066,-0.22027,-0.010984,0.000183967,0.00782541,-0.127288,-2.05329,1.55766,0.088734
1.6913922407567647e+18,19.3726,-5.33676,0.708907,0.965486,-0.00904248,0.0233337,-0.25925,0.122512,-0.108959,-0.00504747,-0.000399288,0.0036364,-0.0295569,-0.0911166,-0.0932543,-0.0027004
1.6913922408650824e+18,19.3921,-5.35236,0.708098,0.964671,-0.00901869,0.0235631,-0.262248,0.314353,-0.227048,-0.0136039,0.00189118,0.00833284,-0.0650073,3.82765,-1.91158,-0.155176
1.6913922409736425e+18,19.4552,-5.39113,0.705444,0.964389,-0.0088111,0.0243255,-0.26322,0.791709,-0.47309,-0.0337561,-9.68739e-05,0.0201672,-9.88297e-05,3.73361,-2.21249,-0.161403
1.6913922410817728e+18,19.5585,-5.45277,0.70112,0.96436,-0.00840317,0.025515,-0.263228,1.01285,-0.601597,-0.045117,0.00912308,0.0196369,-0.000510841,0.0972883,0.0525923,-0.0660346
1.6913922411984366e+18,19.6743,-5.52188,0.695745,0.964337,-0.00737834,0.0260618,-0.263288,0.956797,-0.564388,-0.0459554,0.0160152,0.0105603,-0.00046201,-0.827716,0.494273,0.0399109
1.6913922413067868e+18,19.7698,-5.57879,0.690916,0.964331,-0.00690019,0.026198,-0.263308,0.814822,-0.485824,-0.0436181,0.00121279,-0.00015712,3.86187e-05,-1.1828,0.659915,0.0440755
1.6913922414151974e+18,19.8575,-5.63114,0.686122,0.964334,-0.00692519,0.0261041,-0.263305,0.811906,-0.48447,-0.0439663,0.00217046,-0.00332012,-1.14963e-05,-0.144488,0.15861,0.0877151
1.6913922415234964e+18,19.9424,-5.68186,0.681737,0.964347,-0.00659157,0.0255933,-0.263316,0.757651,-0.447932,-0.0376828,0.00983411,-0.00880132,-2.35661e-05,-0.734018,0.429719,0.0374787
1.6913922416321088e+18,20.0189,-5.72747,0.677957,0.964362,-0.00619511,0.0249995,-0.263329,0.666058,-0.39384,-0.0323865,0.00945476,-0.00808336,-6.03314e-05,-0.90605,0.533197,0.0525427
1.691392241748508e+18,20.0849,-5.76701,0.67472,0.964375,-0.00585835,0.0245054,-0.263335,0.525992,-0.312397,-0.0256472,0.00716205,-0.00586132,-0.000206385,0.0894921,-0.0563224,-0.0280235
1.6913922418568394e+18,20.1474,-5.80443,0.671661,0.964383,-0.00551786,0.024065,-0.263353,0.645637,-0.382386,-0.0312304,0.00958184,-0.00686893,-1.0263e-05,0.798777,-0.46703,-0.0340356
1.6913922419651955e+18,20.2204,-5.84802,0.66811,0.964392,-0.00514673,0.0235678,-0.263376,0.6798,-0.403608,-0.0324474,0.00722796,-0.00770604,-0.000301023,-0.274821,0.13799,0.0347759
1.6913922420735122e+18,20.2995,-5.89536,0.664073,0.964381,-0.00437998,0.0231374,-0.263465,0.829449,-0.4873,-0.0435914,0.0219422,-0.00181732,-0.00202459,2.98567,-1.72325,-0.168202
1.6913922421818647e+18,20.4051,-5.96225,0.658405,0.963546,-0.0032666,0.0227835,-0.266549,1.08702,-0.746584,-0.0637314,0.00410114,0.00960772,-0.153083,1.77997,-3.03199,-0.41391
1.6913922422985236e+18,20.5526,-6.0633,0.648662,0.961111,-0.00424714,0.0248944,-0.275005,1.43165,-0.921037,-0.0997844,-0.0282251,0.0429771,-0.0220221,3.22881,-1.36191,-0.23075
1.6913922424070712e+18,20.7288,-6.17425,0.636611,0.961002,-0.0050354,0.0278468,-0.27509,1.75636,-1.11534,-0.120132,-0.0228323,0.0567972,0.000457496,3.01933,-1.79017,-0.0603251
1.6913922425154785e+18,20.9393,-6.30662,0.623069,0.960883,-0.00464624,0.0316679,-0.275097,2.03697,-1.28329,-0.131505,-0.00908552,0.0766446,-1.17826e-05,1.65577,-1.01432,-0.0834321
1.6913922426236326e+18,21.1578,-6.45546,0.609276,0.958378,-0.00425237,0.0358111,-0.283215,1.88925,-1.43219,-0.125392,-0.00057178,0.0714534,-0.322655,-2.66619,-1.03088,0.0610341
1.6913922427402284e+18,21.364,-6.61934,0.594937,0.95236,-0.00502315,0.0365971,-0.30273,1.70756,-1.29407,-0.127291,-0.0203468,-0.0215384,-0.138191,-0.14099,3.57316,-0.075441
1.6913922428486277e+18,21.5389,-6.7457,0.58152,0.951985,-0.00672133,0.0355284,-0.304002,1.51781,-1.10076,-0.116416,-0.0230941,-0.02885,-0.00266629,-2.06962,1.48655,0.157891
1.6913922429569572e+18,21.69,-6.85438,0.5698,0.951997,-0.00826858,0.0345309,-0.30404,1.29609,-0.941181,-0.099457,-0.0200273,-0.0233206,-0.00153768,-2.00017,1.44197,0.152298
1.6913922430653345e+18,21.8179,-6.9466,0.559565,0.951985,-0.00886298,0.0339687,-0.304125,1.08841,-0.784731,-0.0896351,-0.00246875,-0.00496247,-0.00165145,-1.8876,1.37893,0.039784
1.6913922431819694e+18,21.9287,-7.02642,0.55002,0.951958,-0.00932934,0.0343636,-0.304153,0.826556,-0.601343,-0.0719443,-0.00599542,0.0108484,0.000156161,-1.37128,1.04357,0.165363
1.6913922432903053e+18,22.0179,-7.091,0.542535,0.951931,-0.00911226,0.0352636,-0.304138,0.864968,-0.625267,-0.0722876,0.000627762,0.020959,-2.76882e-05,1.84241,-1.3063,-0.155742
1.691392243398628e+18,22.1243,-7.1679,0.53385,0.951883,-0.00869292,0.036489,-0.304156,1.05209,-0.759302,-0.0863417,0.000507624,0.025323,4.10413e-05,0.878742,-0.627446,-0.0597886
1.6913922435069832e+18,22.2426,-7.25325,0.524292,0.951835,-0.00824835,0.0377954,-0.30416,1.1205,-0.808311,-0.091473,0.000636065,0.0257347,0.000106037,1.06735,-0.763801,-0.0968046
1.6913922436236795e+18,22.3863,-7.35703,0.513141,0.951798,-0.00711938,0.0386101,-0.304203,1.34108,-0.949456,-0.0950405,0.0463313,0.00114116,0.000156647,1.94355,-1.0867,0.0408032
1.6913922437319885e+18,22.54,-7.46768,0.502784,0.951835,-0.00422791,0.0372142,-0.304316,1.51426,-1.061,-0.101188,0.0706406,-0.0165807,-0.000710328,1.90653,-1.24246,-0.214993
1.691392243840413e+18,22.7155,-7.59385,0.490274,0.951886,-0.000637475,0.0342562,-0.30453,1.7628,-1.23391,-0.130125,0.0754709,-0.0465568,-0.000823252,2.43061,-1.79699,-0.265846
1.6913922439486633e+18,22.9148,-7.73622,0.476152,0.952089,-0.000158654,0.0296801,-0.304377,1.91015,-1.36357,-0.122139,0.000312661,-0.102531,0.00728391,-0.0647015,-0.155967,0.106562
1.6913922440572086e+18,23.1142,-7.8788,0.463331,0.952368,-0.00218783,0.0243255,-0.30397,1.81995,-1.30424,-0.111166,-0.00708106,-0.104461,0.00763673,-0.899942,0.659003,0.0774213
1.691392244173693e+18,23.3231,-8.02848,0.451565,0.952495,-0.0012743,0.019801,-0.303907,1.84548,-1.2926,-0.0943539,0.0593466,-0.0460978,0.000154832,0.592127,-0.320575,0.0284482
1.6913922442820603e+18,23.5192,-8.16828,0.441425,0.952537,0.00119678,0.016821,-0.303955,1.78985,-1.25085,-0.0905895,0.0591012,-0.034751,0.000331376,-1.0919,0.766262,0.042907
1.6913922443903716e+18,23.7081,-8.30235,0.432628,0.952549,0.00250855,0.0155668,-0.303978,1.75299,-1.24366,-0.0700679,-0.00324534,0.00323467,-0.000428072,0.650762,-0.760221,0.309675
1.6913922444988547e+18,23.9073,-8.44395,0.425515,0.952529,0.00144934,0.0160315,-0.304022,1.92183,-1.38008,-0.0655408,-0.0274388,0.000953157,-0.00141602,1.79927,-1.32457,-0.0179045
1.691392244607076e+18,24.1217,-8.59678,0.418072,0.95251,0.000120141,0.0162701,-0.304072,1.97413,-1.41665,-0.0706784,-0.0240006,-0.00847332,-0.00109716,-0.696997,0.483023,-0.0277177
1.6913922447237555e+18,24.3433,-8.75472,0.409833,0.952504,-0.00139726,0.0160128,-0.304102,1.81365,-1.30258,-0.0683473,-0.022222,-0.0136381,-0.000834152,-1.77226,1.26754,0.0484859
1.6913922448320307e+18,24.5277,-8.88627,0.402793,0.952502,-0.00269799,0.0156965,-0.304115,1.60223,-1.15236,-0.0595358,-0.0248895,-0.00883965,0.000821113,-2.06079,1.37913,0.161669
1.6913922449403999e+18,24.6888,-9.0014,0.397303,0.9525,-0.00374673,0.0156492,-0.304113,1.38595,-0.995934,-0.0441672,-0.010009,-0.00609188,-0.00104542,-1.95336,1.44627,0.100266
1.6913922450487112e+18,24.825,-9.10251,0.393013,0.951669,-0.00429021,0.0154658,-0.306707,1.13265,-0.912209,-0.0315842,0.00513919,-0.0131331,-0.14183,-2.5001,0.403594,0.190879
1.6913922451654236e+18,24.9388,-9.20498,0.390226,0.947076,-0.00413344,0.0140311,-0.320675,0.845709,-0.862953,-0.0180089,0.0138838,-0.0225357,-0.332179,-2.37767,0.479525,0.0701097
1.6913922452738527e+18,25.0202,-9.29139,0.388469,0.941327,-0.00411014,0.0126054,-0.337234,0.706133,-0.740466,-0.0143038,0.0130771,-0.0211809,-0.246464,-0.111102,1.88548,0.00475649
1.691392245382073e+18,25.0949,-9.3591,0.386832,0.939879,-0.00384241,0.0113874,-0.341295,0.664305,-0.553542,-0.0142979,0.0122917,-0.0165055,-0.00127033,-1.06963,0.94001,0.0238737
1.691392245490431e+18,25.1595,-9.41385,0.38535,0.939786,-0.00360254,0.010468,-0.341584,0.543248,-0.476572,-0.0121302,0.00833049,-0.0130727,-0.0310936,-1.35435,0.311903,0.0258163
1.6913922456070927e+18,25.2133,-9.46656,0.38408,0.937973,-0.00356248,0.00967115,-0.346555,0.398078,-0.43575,-0.00909123,0.00401242,-0.0111128,-0.133817,-1.14206,0.384529,0.0106741
1.6913922457156588e+18,25.252,-9.50917,0.383174,0.935661,-0.00357832,0.00905611,-0.352766,0.350427,-0.347762,-0.00717457,0.00785412,-0.00730652,-0.0571429,0.043008,1.147,0.0225647
1.6913922458238262e+18,25.2879,-9.54164,0.382473,0.935524,-0.00321323,0.00862253,-0.353142,0.309163,-0.271255,-0.0055507,0.00900306,-0.00376903,0.000562321,-0.530802,0.471727,0.0243595
1.6913922459321587e+18,25.3099,-9.56125,0.382154,0.935619,-0.00315803,0.00837723,-0.352897,0.138691,-0.124179,-0.000974026,0.000164012,-0.0039283,0.00675544,-0.753916,0.652297,0.0850452
1.691392246040526e+18,25.3301,-9.57914,0.382007,0.935442,-0.00329313,0.00804396,-0.353374,0.27437,-0.243381,-0.00147765,0.000598544,-0.0102372,-0.0270788,0.864433,-0.780052,0.00519418
1.6913922461571581e+18,25.3874,-9.62987,0.381516,0.935566,-0.00362374,0.00709199,-0.353063,0.639887,-0.565263,-0.00532376,0.0014894,-0.0220915,0.00390235,1.10637,-0.952463,0.014954
1.6913922462654935e+18,25.4583,-9.69253,0.380687,0.935648,-0.00405089,0.00587389,-0.352864,0.660494,-0.583317,-0.00734759,-0.000239539,-0.0247005,0.00559705,-0.395304,0.3441,0.0116756
1.6913922463738516e+18,25.5282,-9.75429,0.379758,0.935733,-0.00453413,0.00462626,-0.352648,0.671103,-0.592426,-0.00799786,-0.000278519,-0.025897,0.00391593,1.28136,-1.12534,-0.0431097
1.6913922464821788e+18,25.6126,-9.82876,0.379117,0.935764,-0.00432456,0.00332509,-0.352584,0.909663,-0.791583,-0.00305404,0.0210267,-0.0178708,0.000278384,2.44086,-2.08618,0.0188932
1.6913922465905682e+18,25.7202,-9.92343,0.378787,0.935779,-0.00345365,0.00197108,-0.352565,1.03327,-0.897607,-0.00229429,0.0246702,-0.0173861,0.000628793,-0.0584931,0.0542803,-0.000595082
1.6913922467072512e+18,25.8354,-10.0247,0.378445,0.935799,-0.00253146,0.000547515,-0.352525,0.959643,-0.833715,-0.00225111,0.0222428,-0.0170695,0.000656406,-0.378775,0.326004,0.0152694
1.6913922468155325e+18,25.9411,-10.1177,0.378111,0.935811,-0.00170342,-0.000798334,-0.352497,1.045,-0.907889,-0.0029292,0.0258863,-0.0181966,0.000202565,1.74538,-1.49213,-0.0267034
1.6913922469239084e+18,26.0626,-10.2245,0.377526,0.935817,-0.000664452,-0.0020617,-0.352478,1.16835,-1.01576,-0.00371571,0.015956,-0.00679494,0.000208846,-0.0220011,-0.106815,0.122119
1.6913922470322404e+18,26.1854,-10.3322,0.377629,0.935821,-0.000453889,-0.00190051,-0.35247,1.09274,-0.959746,0.00290694,-0.0018407,0.00829699,0.000181896,-0.62653,0.524936,0.0276748
1.6913922471406244e+18,26.305,-10.4372,0.378061,0.935822,-0.000388447,-0.00140122,-0.352471,1.14567,-1.00669,0.00396367,-0.00220808,0.00928384,-0.000195535,1.45399,-1.27982,0.00218227
1.6913922472572163e+18,26.4471,-10.5618,0.378582,0.93582,-0.000277296,-0.00085884,-0.352476,1.23299,-1.08294,0.00392093,-0.000889815,0.0093412,6.35649e-05,-0.464984,0.416147,-0.0160422
1.691392247365562e+18,26.5772,-10.6761,0.379035,0.935823,-0.000151577,-0.000391112,-0.352469,1.18402,-1.03968,0.00364528,-0.000639034,0.00823965,0.000143116,0.133809,-0.11464,-0.00246258
1.6913922474739003e+18,26.7106,-10.7932,0.379485,0.93582,-8.62569e-05,-1.82103e-05,-0.352478,1.27198,-1.11789,0.00428427,-0.00198143,0.00350479,-0.000450087,0.559955,-0.493079,0.00308183
1.6913922475825692e+18,26.8472,-10.9131,0.37979,0.935816,-0.000339906,-1.08832e-05,-0.352489,1.23195,-1.08418,0.00208998,-0.00524108,-0.0035905,-7.37817e-05,-0.810764,0.709099,-0.00439113
1.6913922476994163e+18,26.981,-11.0306,0.379965,0.935816,-0.00069149,-0.000117748,-0.352489,1.10422,-0.971891,0.00149578,-0.00492161,-0.00394801,-0.000147832,-0.111021,0.0976531,-0.00108325
1.691392247807247e+18,27.1021,-11.137,0.38011,0.935812,-0.00101378,-0.000227673,-0.352499,1.11844,-0.984369,0.00152288,-0.00504946,-0.00389067,-0.00015696,-0.318615,0.273361,-0.00160223
1.6913922479155914e+18,27.2186,-11.2393,0.380257,0.93581,-0.0013041,-0.000325251,-0.352501,1.01164,-0.890359,0.0013492,-0.00389896,-0.00313274,-1.40805e-05,-1.43471,1.26762,-0.0172798
1.6913922480240174e+18,27.324,-11.3319,0.380409,0.935806,-0.00130796,-0.000510726,-0.352512,0.982853,-0.860401,0.00226128,0.0070296,-0.00473375,-0.000589236,0.891945,-0.740641,0.0194441
1.6913922481328453e+18,27.4387,-11.4326,0.380749,0.935793,-0.000926935,-0.000997222,-0.352547,1.12096,-0.980238,0.00439011,0.0087557,-0.00524964,-0.000284363,0.639233,-0.588021,0.0134879
1.6913922482489196e+18,27.5685,-11.5467,0.381316,0.935794,-0.000618456,-0.00136439,-0.352545,1.11044,-0.972357,0.00528084,0.00658345,-0.00357615,4.93682e-05,0.204104,-0.181545,0.00590551
1.691392248357282e+18,27.6945,-11.6574,0.381899,0.935791,-0.000340649,-0.001683,-0.352552,1.24397,-1.08944,0.00578913,0.00739486,-0.00407703,-0.000240945,1.98759,-1.74222,-0.00204483
1.6913922484656366e+18,27.8434,-11.788,0.382707,0.935795,-0.000282749,-0.00210812,-0.352539,1.49787,-1.31527,0.0107941,-0.00322163,-0.0123442,0.00117051,2.53299,-2.28222,0.0600502
1.6913922485823555e+18,28.0368,-11.9577,0.384175,0.935817,-0.000909818,-0.00287021,-0.352474,1.80509,-1.58639,0.0149543,-0.000322645,-0.0179527,0.000642315,2.71732,-2.30358,0.102156
1.691392248690806e+18,28.2487,-12.1439,0.386055,0.935811,-0.00061318,-0.00386192,-0.352482,2.09021,-1.8276,0.0199518,0.0164432,-0.0139336,-0.000335671,2.26431,-1.95153,0.0218683
1.6913922487990147e+18,28.4819,-12.3485,0.388247,0.935808,8.64954e-06,-0.00488948,-0.352477,2.16837,-1.89491,0.0209043,0.0175502,-0.0134888,0.000282739,-0.534635,0.472237,-0.00429843
1.6913922489073188e+18,28.7094,-12.548,0.390554,0.935814,0.00038278,-0.00513564,-0.352457,2.02562,-1.77483,0.0198952,0.00125239,0.00960059,0.000451869,-1.78486,1.51287,-0.0264236
1.6913922490156897e+18,28.9168,-12.7299,0.392567,0.935829,0.000600356,-0.00447416,-0.352426,1.80881,-1.5866,0.0166532,-0.00112731,0.0137503,0.000706484,-2.11226,1.85157,-0.0146226
1.691392249132324e+18,29.1112,-12.9003,0.394403,0.935846,0.000812117,-0.00376367,-0.352388,1.51339,-1.32715,0.0137617,-0.000789334,0.0114191,0.000860708,-2.76626,2.42885,-0.0250975
1.6913922492406812e+18,29.2641,-13.0343,0.395831,0.935857,0.000980825,-0.00323252,-0.352364,1.36875,-1.20011,0.012335,-0.000512963,0.00967063,0.000117569,0.155567,-0.138015,0.00388481
1.691392249349066e+18,29.4196,-13.1707,0.397133,0.935854,0.00115339,-0.00290774,-0.352374,1.51126,-1.32435,0.0104817,0.000565621,0.00261674,-0.000261349,1.54736,-1.36909,-0.022726
1.691392249457353e+18,29.5876,-13.3179,0.398196,0.935852,0.00116619,-0.00288009,-0.35238,1.54269,-1.35254,0.00933468,-0.000456501,-0.000500184,0.000130852,-0.974585,0.852092,-0.00796811
1.6913922495740526e+18,29.7604,-13.4695,0.399245,0.935856,0.00117076,-0.00293529,-0.352368,1.44915,-1.26934,0.00993559,0.00446733,-0.00351786,0.000222393,-0.0281359,0.101515,0.0544469
1.6913922496823421e+18,29.9221,-13.6112,0.400518,0.935853,0.00156935,-0.00345108,-0.352369,1.55698,-1.35852,0.0125183,0.0156279,-0.00575312,-0.000441173,1.21305,-1.00457,-0.00777209
1.6913922497907174e+18,30.0922,-13.7604,0.401795,0.935847,0.00240097,-0.00399474,-0.352376,1.55175,-1.35164,0.0113601,0.0179188,-0.00300482,-7.10197e-05,-1.08189,0.94659,-0.0234763
1.691392249899011e+18,30.2541,-13.9022,0.402922,0.935852,0.00311576,-0.00437504,-0.352352,1.47469,-1.28585,0.0109074,0.00893949,-0.00355092,0.00124046,0.0757736,-0.122494,0.0652799
1.691392250015842e+18,30.4326,-14.0584,0.404527,0.935884,0.00302268,-0.00489814,-0.35226,1.60192,-1.40256,0.0160208,-0.000672881,-0.0114994,0.00182138,1.13832,-1.0045,0.0140868
1.6913922501240315e+18,30.6101,-14.2138,0.40645,0.935905,0.00305246,-0.00539929,-0.352198,1.67392,-1.46151,0.0202611,0.00859143,-0.00472775,0.000767409,0.857714,-0.71103,0.0353584
1.6913922502325046e+18,30.7999,-14.3799,0.40863,0.935905,0.00365059,-0.00602297,-0.352181,1.84481,-1.60663,0.0207821,0.017486,-0.0087542,8.98148e-05,1.85188,-1.59967,0.0102475
1.6913922503407214e+18,31.0061,-14.5604,0.410831,0.935902,0.00430895,-0.00686567,-0.352168,1.92389,-1.67593,0.0211882,0.0109735,-0.00925366,0.000155161,-0.362291,0.290156,0.118547
1.691392250449315e+18,31.2119,-14.7402,0.41336,0.935902,0.00437972,-0.00705193,-0.352161,1.89608,-1.658,0.0241991,0.00133357,0.00120108,-7.30356e-05,0.370896,-0.328224,-0.048743
1.691392250557457e+18,31.4216,-14.9236,0.415737,0.935904,0.0045655,-0.00659904,-0.352163,1.95148,-1.70681,0.0199672,-0.00089199,0.0128618,4.48692e-05,-0.161947,0.134581,-0.0126854
1.6913922506740764e+18,31.643,-15.1171,0.417978,0.935917,0.00478982,-0.00586007,-0.35214,1.82699,-1.59769,0.0177708,-0.000655829,0.0127394,0.000505559,-1.13862,0.999018,0.00050291
1.6913922507824143e+18,31.8386,-15.2882,0.419923,0.935925,0.00499469,-0.00523364,-0.352125,1.81892,-1.59051,0.0175838,-0.000522104,0.0119032,4.51075e-05,0.88053,-0.770653,0.0133139
1.6913922508908116e+18,32.0396,-15.4639,0.42184,0.935927,0.00522363,-0.00473278,-0.352125,1.85087,-1.61752,0.0153177,0.00105216,0.0052513,5.2745e-05,-0.577221,0.501748,-0.0403313
1.6913922510074327e+18,32.2474,-15.6455,0.423341,0.935933,0.00524168,-0.00465469,-0.352108,1.73022,-1.51299,0.0111264,-0.00228213,0.0005178,0.000207812,-0.527969,0.43244,-0.0319772
1.6913922511157663e+18,32.4371,-15.8113,0.424667,0.93593,0.00470708,-0.00458141,-0.352125,1.79832,-1.57905,0.0141107,-0.015265,-0.00537153,-0.000543333,1.20391,-1.09462,0.0301904
1.6913922512241605e+18,32.6355,-15.985,0.426233,0.935918,0.00404554,-0.00461838,-0.352165,1.81919,-1.59433,0.0148252,-0.00279806,-0.00484614,-0.00098469,-0.708069,0.697955,-0.000252796
1.6913922513324598e+18,32.8288,-16.1541,0.427882,0.935902,0.00385218,-0.00489505,-0.352206,1.77715,-1.55576,0.0163096,-0.00272812,-0.00774607,-0.000611248,0.351359,-0.322006,0.0127107
1.6913922514491932e+18,33.042,-16.3406,0.42985,0.935883,0.00348715,-0.00535349,-0.352253,1.86411,-1.63296,0.0177963,-0.00290855,-0.0125252,-0.000765081,0.0573201,-0.0523992,-0.00431117
1.691392251557456e+18,33.2406,-16.5144,0.431949,0.935892,0.00280459,-0.00557736,-0.352232,1.80216,-1.58331,0.0204554,-0.0130099,-0.00625839,0.000801313,-0.393044,0.325596,-0.000799515
1.6913922516662083e+18,33.4381,-16.6874,0.434156,0.935894,0.00238348,-0.00579783,-0.352226,1.87643,-1.64375,0.0214266,-0.000458866,-0.00592466,-0.000228312,1.51494,-1.29045,0.00924952
1.6913922517744305e+18,33.6509,-16.8737,0.436677,0.935886,0.00221297,-0.00596257,-0.352245,2.01778,-1.76773,0.0245352,-0.00267129,-0.00269233,-0.000320853,0.312822,-0.279305,0.00828036
1.691392251882561e+18,33.8664,-17.0624,0.439357,0.935887,0.00216554,-0.00598541,-0.352243,1.94595,-1.70336,0.0239065,0.00388722,0.00241824,0.00010159,-0.864308,0.809091,-0.0490279
1.691392251990833e+18,34.0755,-17.2455,0.441596,0.935892,0.00241824,-0.00553329,-0.352236,1.94669,-1.70396,0.0187443,0.000700868,0.012589,1.22419e-06,0.968248,-0.852163,-0.000905685
1.6913922521075382e+18,34.3091,-17.45,0.443832,0.935895,0.00271636,-0.00480291,-0.352235,2.01142,-1.76088,0.0184841,0.000299332,0.0137486,0.000126758,-0.434443,0.381815,-0.00368845
1.691392252215916e+18,34.521,-17.6355,0.445845,0.935905,0.00297238,-0.0041406,-0.352216,1.90408,-1.66677,0.0176108,0.000250987,0.0123199,0.000346132,-0.699772,0.615129,0.00164016
1.6913922523242243e+18,34.728,-17.8167,0.447636,0.935907,0.0032079,-0.00377616,-0.352213,1.94531,-1.70164,0.0147703,0.00349554,0.000785338,-0.000149859,1.00161,-0.854566,-0.000587511
1.6913922524327247e+18,34.9409,-18.0031,0.449188,0.935906,0.00338277,-0.00400334,-0.352212,1.94676,-1.70186,0.0140964,0.00478109,-0.00403154,0.000294396,-1.03758,0.914233,-0.00984687
1.691392252549184e+18,35.1605,-18.1953,0.450786,0.93591,0.00351404,-0.00432212,-0.352196,1.85167,-1.61951,0.0141914,0.0022164,-0.00530827,-8.48216e-05,-0.0734562,0.0250624,-0.023284
1.6913922526576714e+18,35.3658,-18.3749,0.452231,0.935911,0.00323983,-0.00438597,-0.352195,1.95307,-1.71267,0.0130735,-0.00805317,-0.00109974,0.000196037,1.20889,-1.08356,-0.00524088
1.6913922527660718e+18,35.5802,-18.5626,0.453707,0.935914,0.00291705,-0.00421124,-0.352191,1.95827,-1.71638,0.0140907,-0.00475497,0.00274785,0.000148507,-1.19607,1.06605,0.00832395
