83.2952,-43.3785,-5.601,174
83.7837,-47.5677,-5.60024,174
84.0946,-45.4756,-5.66896,174
84.3099,-47.1745,-5.45595,0
81.1242,-46.8886,-5.09392,174
83.7991,-45.8671,-5.4153,0
84.1594,-45.1174,-5.46669,0
83.5127,-43.8527,-5.40841,174
83.3859,-43.1851,-5.40201,174
84.4047,-47.3375,-5.46453,0
81.6615,-46.9779,-5.15441,174
83.7965,-46.0386,-5.41267,0
84.0684,-45.3073,-5.45372,0
83.3073,-43.3788,-5.3906,174
84.4998,-47.5012,-5.47312,0
84.1217,-46.852,-5.43887,0
83.8516,-46.2017,-5.41681,0
82.0854,-45.8028,-5.21911,174
83.321,-43.5495,-5.39008,174
84.658,-49.9027,-5.24008,0
83.6891,-49.2466,-5.1458,0
82.9073,-48.6237,-5.07083,0
82.4557,-48.0088,-5.03091,0
82.2598,-47.3861,-5.01831,0
81.2179,-46.8769,-4.91277,174
81.8139,-46.1665,-4.986,0
81.9872,-45.4972,-5.0128,0
82.2945,-44.7879,-5.05423,0
82.6085,-44.0564,-5.0963,0
83.0402,-43.2737,-5.15131,0
83.9109,-49.4072,-5.16725,0
83.0994,-48.7765,-5.08928,0
82.5084,-48.1654,-5.03442,0
82.3089,-47.5413,-5.02152,0
82.076,-46.9278,-5.00457,0
81.828,-46.3237,-4.98557,0
81.9112,-45.6714,-5.00253,0
82.217,-44.9674,-5.04381,0
82.5294,-44.2416,-5.08571,0
82.8485,-43.4923,-5.12828,0
83.6772,-42.5848,-5.22729,0
83.0766,-41.3309,-5.17412,174
84.1563,-49.5698,-5.1912,0
83.2939,-48.9313,-5.10794,0
82.5916,-48.3203,-5.04118,0
82.3579,-47.697,-5.02468,0
82.1398,-47.08,-5.00945,0
81.8848,-46.4748,-4.98978,0
81.8356,-45.8444,-4.99229,0
82.1399,-45.1456,-5.03342,0
82.4505,-44.4254,-5.07516,0
82.768,-43.6822,-5.11756,0
83.461,-42.8188,-5.20152,0
83.0678,-41.5126,-5.1715,174
84.0473,-51.2537,-4.9421,0
83.1722,-50.5689,-4.86546,0
82.369,-49.9241,-4.79497,0
81.4398,-49.3203,-4.71079,0
80.7927,-48.7424,-4.65411,0
80.3448,-48.177,-4.61684,0
80.222,-47.5965,-4.61206,0
80.1717,-47.0097,-4.61422,0
80.1179,-46.4224,-4.61564,0
80.1178,-45.8241,-4.6222,0
80.3809,-45.1688,-4.65548,0
80.6554,-44.4929,-4.68972,0
80.9348,-43.796,-4.72425,0
79.9503,-43.421,-4.62768,174
82.2101,-42.1264,-4.86689,0
80.9464,-41.8414,-4.74046,174
84.3116,-51.4335,-4.96561,0
83.4031,-50.7367,-4.88594,0
82.5515,-50.0821,-4.81085,0
81.6796,-49.4672,-4.73269,0
80.9466,-48.8848,-4.66756,0
80.3996,-48.3209,-4.62043,0
80.2341,-47.7433,-4.6114,0
80.1847,-47.1566,-4.61375,0
80.1316,-46.5694,-4.61535,0
80.0752,-45.9814,-4.61622,0
80.3129,-45.3349,-4.64696,0
80.5863,-44.6639,-4.68113,0
80.8644,-43.9725,-4.71558,0
81.2735,-43.2257,-4.76336,0
82.0166,-42.3539,-4.84556,0
82.8084,-41.4206,-4.93273,0
83.633,-50.9071,-4.90624,0
82.7363,-50.2422,-4.82689,0
81.9233,-49.6168,-4.75491,0
81.102,-49.0287,-4.68111,0
80.4898,-48.463,-4.62756,0
80.2459,-47.89,-4.6107,0
80.1973,-47.3035,-4.61322,0
80.1452,-46.7164,-4.61502,0
80.0897,-46.1286,-4.61607,0
80.2464,-45.4995,-4.63856,0
80.5174,-44.8337,-4.67255,0
80.7942,-44.1475,-4.70693,0
81.0945,-43.435,-4.74349,0
79.736,-43.1704,-4.60791,174
81.4784,-42.0083,-4.79339,174
83.3786,-52.5453,-4.64638,0
82.5041,-51.8336,-4.57779,0
81.6807,-51.1658,-4.51264,0
80.7623,-50.5358,-4.43751,0
80.0546,-49.9462,-4.38083,0
79.4337,-49.3861,-4.3313,0
78.993,-48.8435,-4.29783,0
78.8412,-48.2965,-4.29088,0
78.7998,-47.7432,-4.29382,0
78.7548,-47.1896,-4.29598,0
78.6355,-46.646,-4.29062,0
78.4668,-46.1127,-4.28007,0
78.5909,-45.525,-4.297,0
78.8591,-44.8942,-4.32735,0
79.1314,-44.2435,-4.35775,0
79.4162,-43.5693,-4.38903,0
80.052,-42.7696,-4.45371,0
80.7233,-41.9181,-4.52151,0
81.4362,-41.0083,-4.593,0
83.7698,-52.7452,-4.67912,0
82.6922,-52.0057,-4.59225,0
81.9094,-51.3302,-4.53115,0
80.9867,-50.6893,-4.45592,0
80.1973,-50.0909,-4.39189,0
79.6036,-49.5232,-4.34514,0
79.0383,-48.9808,-4.30017,0
78.8571,-48.4346,-4.29058,0
78.8105,-47.8817,-4.29316,0
78.7665,-47.3282,-4.29552,0
78.6773,-46.7801,-4.29315,0
78.5092,-46.2458,-4.28278,0
78.5244,-45.6799,-4.28941,0
78.7916,-45.0539,-4.31975,0
79.0628,-44.4083,-4.35015,0
79.3433,-43.7405,-4.38108,0
79.8901,-42.9743,-4.43727,0
80.5516,-42.1364,-4.50422,0
81.2537,-41.2418,-4.57475,0
82.5134,-40.0961,-4.69874,0
65.6378,-59.1106,-2.77911,174
84.1716,-52.9508,-4.71272,0
82.8827,-52.1804,-4.60686,0
82.1194,-51.4963,-4.54785,0
81.2147,-50.8456,-4.47459,0
80.3413,-50.2372,-4.40304,0
79.7734,-49.6623,-4.3589,0
79.1002,-49.1178,-4.30404,0
78.9026,-48.5706,-4.29305,0
78.8209,-48.0202,-4.29245,0
78.7777,-47.4668,-4.295,0
78.719,-46.9145,-4.29562,0
78.5516,-46.3791,-4.28545,0
78.458,-45.8336,-4.28183,0
78.7244,-45.2123,-4.31215,0
78.9945,-44.5718,-4.34252,0
79.2707,-43.9101,-4.37314,0
79.7238,-43.1777,-4.42041,0
80.3823,-42.3512,-4.48714,0
81.074,-41.4713,-4.55675,0
82.0876,-40.4298,-4.65708,0
65.5069,-59.1965,-2.66237,174
83.0099,-53.8206,-4.38299,0
81.7198,-53.0286,-4.28811,0
80.936,-52.3409,-4.23413,0
80.093,-51.6883,-4.17378,0
79.2483,-51.0762,-4.11197,0
78.6095,-50.5064,-4.06655,0
78.0839,-49.9651,-4.02988,0
77.9223,-49.4354,-4.02375,0
77.7589,-48.9124,-4.01684,0
77.5978,-48.3954,-4.00952,0
77.507,-47.8766,-4.00774,0
77.3595,-47.3667,-4.00046,0
77.1698,-46.867,-3.98893,0
76.9467,-46.3784,-3.97387,0
76.9709,-45.8473,-3.98005,0
77.2061,-45.2634,-4.0044,0
77.4438,-44.662,-4.02854,0
77.6844,-44.042,-4.05249,0
77.9694,-43.3899,-4.07992,0
78.6288,-42.5955,-4.14011,0
79.3305,-41.744,-4.20357,0
80.112,-40.8166,-4.27358,0
81.3188,-39.6671,-4.38079,0
77.8369,-40.4381,-4.07092,174
65.6883,-59.0364,-2.68674,174
83.4716,-54.0474,-4.41801,0
81.9227,-53.2076,-4.30197,0
81.1282,-52.509,-4.24743,0
80.3024,-51.8477,-4.18887,0
79.4164,-51.2239,-4.12386,0
78.7648,-50.6461,-4.07764,0
78.1534,-50.0987,-4.0338,0
77.9629,-49.5673,-4.02535,0
77.8,-49.0427,-4.01864,0
77.6353,-48.5245,-4.01116,0
77.5434,-48.0049,-4.00943,0
77.3966,-47.4939,-4.00236,0
77.2251,-46.9904,-3.99254,0
77.0029,-46.5,-3.97772,0
76.931,-45.9872,-3.97557,0
77.147,-45.4111,-3.99833,0
77.3841,-44.8142,-4.02252,0
77.624,-44.1989,-4.04652,0
77.8667,-43.5642,-4.07033,0
78.4601,-42.7994,-4.12475,0
79.1508,-41.9628,-4.18737,0
79.8677,-41.0714,-4.25178,0
81.0048,-39.9667,-4.35296,0
82.3452,-38.7038,-4.47152,0
65.5849,-59.0547,-2.67604,174
83.9169,-54.2776,-4.45149,0
82.1389,-53.3907,-4.31687,0
81.3229,-52.6797,-4.26088,0
80.5151,-52.0099,-4.20417,0
79.6641,-51.3772,-4.14247,0
78.922,-50.7877,-4.08881,0
78.304,-50.233,-4.04466,0
78.0034,-49.6997,-4.02691,0
77.8409,-49.1734,-4.02039,0
77.6767,-48.6536,-4.0131,0
77.5784,-48.1336,-4.01096,0
77.4337,-47.6214,-4.00421,0
77.2802,-47.1142,-3.99611,0
77.0588,-46.622,-3.98151,0
76.926,-46.1199,-3.97414,0
77.088,-45.5577,-3.99223,0
77.3245,-44.9652,-4.01648,0
77.5637,-44.3546,-4.04053,0
77.8057,-43.7249,-4.06439,0
78.2937,-42.9998,-4.1096,0
78.9738,-42.1776,-4.17138,0
79.6985,-41.2952,-4.23663,0
80.6991,-40.258,-4.32582,0
78.5637,-40.4494,-4.13582,174
65.4491,-59.1354,-2.56007,174
82.9141,-55.1219,-4.14122,0
81.1271,-54.1892,-4.02153,0
80.2063,-53.4556,-3.96517,0
79.3425,-52.7745,-3.9115,0
78.4356,-52.1327,-3.85292,0
77.8383,-51.553,-3.81692,0
77.2616,-51.003,-3.78137,0
76.964,-50.4837,-3.76666,0
76.737,-49.9776,-3.75671,0
76.5083,-49.4817,-3.74589,0
76.2469,-48.9975,-3.73175,0
75.9653,-48.5256,-3.71527,0
75.7577,-48.0573,-3.70404,0
75.5939,-47.5908,-3.69568,0
75.6153,-47.1013,-3.70162,0
75.6324,-46.6081,-3.70669,0
75.6452,-46.1111,-3.71088,0
75.7804,-45.5818,-3.72444,0
75.9811,-45.0247,-3.74279,0
76.1752,-44.4538,-3.76009,0
76.3553,-43.8708,-3.77569,0
76.6383,-43.2387,-3.79905,0
77.0648,-42.5343,-3.83345,174
77.7115,-41.7168,-3.8851,0
76.6014,-41.5559,-3.79353,174
77.6435,-40.5275,-3.87579,174
77.9846,-39.748,-3.90042,174
75.2551,-40.4141,-3.67645,174
58.6098,-43.4495,-2.22919,174
65.4217,-59.216,-2.55367,174
65.6236,-58.9717,-2.58371,174
83.2452,-55.3483,-4.162,0
81.4683,-54.3976,-4.04373,0
80.4309,-53.634,-3.979,0
79.5847,-52.9437,-3.92707,0
78.6425,-52.2874,-3.86618,0
77.9854,-51.6952,-3.82585,0
77.4064,-51.138,-3.79041,0
77.0205,-50.612,-3.76902,0
76.7939,-50.1033,-3.75928,0
76.5656,-49.6049,-3.74867,0
76.3175,-49.1174,-3.73575,0
76.0358,-48.6426,-3.71946,0
75.8039,-48.1743,-3.70646,0
75.618,-47.7091,-3.69646,0
75.6104,-47.2241,-3.70021,0
75.6285,-46.7319,-3.7055,0
75.6423,-46.2359,-3.7099,0
75.7303,-45.7188,-3.71978,0
75.9308,-45.1656,-3.73823,0
76.1302,-44.5972,-3.75609,0
76.3103,-44.0182,-3.77184,0
76.5147,-43.4155,-3.78898,0
77.0173,-42.6932,-3.82974,0
77.5645,-41.92,-3.87346,0
76.5752,-41.7109,-3.79183,174
77.7119,-40.6533,-3.88196,174
78.0179,-39.8931,-3.90393,174
58.6586,-43.4525,-2.23441,174
65.4926,-59.3822,-2.55204,174
65.5384,-59.0043,-2.57446,174
68.7861,-56.7207,-2.95249,174
83.58,-55.5797,-4.18291,0
81.9958,-54.6406,-4.07986,0
80.6594,-53.8158,-3.993,0
79.818,-53.115,-3.94187,0
78.872,-52.4467,-3.88109,0
78.1341,-51.8393,-3.83485,0
77.5491,-51.2747,-3.79922,0
77.0769,-50.741,-3.77131,0
76.8508,-50.2296,-3.76179,0
76.623,-49.7286,-3.7514,0
76.388,-49.238,-3.73972,0
76.1062,-48.7603,-3.72361,0
75.8499,-48.2918,-3.7088,0
75.6648,-47.8249,-3.69904,0
75.6052,-47.3467,-3.69875,0
75.6244,-46.8554,-3.70426,0
75.6393,-46.3604,-3.70888,0
75.6802,-45.8549,-3.71508,0
75.8805,-45.3055,-3.73366,0
76.0817,-44.7405,-3.75179,0
76.2652,-44.1646,-3.76795,0
76.4452,-43.5737,-3.78326,0
76.8893,-42.8779,-3.81942,0
77.4195,-42.12,-3.86193,0
76.7288,-41.7955,-3.80468,174
77.8092,-40.7674,-3.89042,174
78.1664,-39.9872,-3.91672,174
75.0266,-40.2374,-3.65614,174
65.3921,-59.075,-2.45903,174
65.7311,-58.9445,-2.49462,174
73.342,-63.0872,-2.91845,174
73.5641,-62.6164,-2.95925,174
68.7129,-56.8722,-2.83044,174
68.8499,-56.5479,-2.85398,174
83.8377,-57.3614,-3.9423,0
82.4902,-56.3595,-3.8727,0
80.808,-55.363,-3.77769,0
79.6473,-54.5435,-3.71498,0
78.3789,-53.7673,-3.64263,0
77.6684,-53.1258,-3.60654,0
77.0742,-52.5327,-3.57701,0
76.4906,-51.9705,-3.54689,0
76.0124,-51.4433,-3.52296,0
75.5764,-50.9408,-3.50093,0
75.3555,-50.4618,-3.49325,0
75.123,-49.9933,-3.48394,0
74.8817,-49.5355,-3.47323,0
74.6455,-49.0878,-3.46213,0
74.4422,-48.6471,-3.45269,0
74.3937,-48.1981,-3.45385,0
74.4165,-47.7402,-3.45962,0
74.4342,-47.2794,-3.46444,0
74.447,-46.8153,-3.46832,0
74.4545,-46.348,-3.47124,0
74.4581,-45.877,-3.47328,0
74.633,-45.3589,-3.48734,0
74.8069,-44.8271,-3.50071,0
74.9581,-44.2872,-3.51182,0
75.1058,-43.7342,-3.52201,0
75.4005,-43.1153,-3.54234,0
75.8354,-42.4207,-3.57221,0
76.2634,-41.6967,-3.60077,0
76.7585,-40.9109,-3.63334,0
74.4975,-41.335,-3.46379,174
75.0741,-40.5086,-3.50089,174
58.5064,-43.6491,-2.17015,174
65.3647,-59.155,-2.45245,174
65.5599,-58.9079,-2.48207,174
73.459,-62.7005,-2.94669,174
68.7487,-56.9877,-2.82849,174
68.7282,-56.5887,-2.84302,174
82.7734,-56.5911,-3.88679,0
81.3045,-55.6197,-3.80683,0
79.9442,-54.744,-3.73134,0
78.544,-53.9316,-3.65055,0
77.8753,-53.2868,-3.61773,0
77.2243,-52.6784,-3.58462,0
76.6343,-52.1082,-3.55439,0
76.1236,-51.5725,-3.52845,0
75.6844,-51.0646,-3.50646,0
75.4039,-50.5806,-3.49476,0
75.1832,-50.1095,-3.48649,0
74.9422,-49.649,-3.47599,0
74.7042,-49.1989,-3.46495,0
74.4704,-48.7583,-3.45348,0
74.3873,-48.3123,-3.45227,0
74.4112,-47.8551,-3.45826,0
74.4302,-47.395,-3.46333,0
74.4442,-46.9318,-3.46744,0
74.4531,-46.4653,-3.4706,0
74.4392,-45.9992,-3.47151,0
74.5894,-45.4898,-3.48388,0
74.7634,-44.9615,-3.49743,0
74.921,-44.4234,-3.50916,0
75.0691,-43.8739,-3.51953,0
75.2936,-43.2836,-3.53487,0
75.7276,-42.597,-3.56489,0
76.1547,-41.8815,-3.59359,0
76.5959,-41.1273,-3.62244,0
74.6416,-41.4064,-3.4754,174
75.2493,-40.5682,-3.51496,174
58.5647,-43.6325,-2.17549,174
65.3372,-59.2353,-2.44581,174
65.4924,-58.9543,-2.47392,174
73.4082,-62.821,-2.93676,174
68.6978,-56.6711,-2.83739,174
83.0623,-56.8278,-3.90111,0
81.7923,-55.8808,-3.83518,0
80.1605,-54.9334,-3.74209,0
78.711,-54.0984,-3.65849,0
78.0552,-53.4467,-3.62695,0
77.3673,-52.8252,-3.59166,0
76.7795,-52.2479,-3.56191,0
76.2355,-51.7031,-3.53394,0
75.793,-51.1896,-3.51197,0
75.4522,-50.6999,-3.49621,0
75.2433,-50.2264,-3.48898,0
75.0026,-49.7632,-3.47869,0
74.7629,-49.3106,-3.46772,0
74.5279,-48.8678,-3.45634,0
